縣市,緯度,經度
桃園市平鎮區南平路二段516巷130號,24.9236602,121.1931108
桃園市大園區華興路：田心里6鄰華興路3號,25.0649715,121.1931803
桃園市平鎮區中興路平鎮段433巷3號,24.9000506,121.1933495
桃園市中壢區中正路二段363巷,24.9795994,121.1935441
桃園市中壢區民族路三段222巷,24.9587572,121.1935782
桃園市龍潭區楊銅路一段455巷,24.8589906,121.1937255
桃園市中壢區聖德路,24.9934692,121.1938123
桃園市龍潭區台灣鐵塔,24.887807,121.193827
桃園市大園區環保社區,25.0492632,121.193945
桃園市大園區?林里福德路102巷136號,25.0492632,121.193945
桃園市大園區雲莊社區、成功社區：和平里10鄰,25.0492632,121.193945
桃園市大園區成家社區600號,25.0492632,121.193945
桃園市大園區南門社區,25.0492632,121.193945
桃園市大園區喜美社區：21鄰14號,25.0492632,121.193945
桃園市大園區田心里1鄰大觀路100號,25.0651997,121.1941023
桃園市大園區信用加油站,25.0546292,121.1941358
桃園市中壢區圓光寺,25.001781,121.19416
桃園市中壢區中正路二段318號,24.9790073,121.1941682
桃園市中壢區民族路三段208巷,24.9590096,121.1941974
桃園市大園區聖德北路,25.0376725,121.1943749
桃園市大園區田心里11鄰大興路61號,25.0624663,121.1944792
桃園市中壢區聖德路一段376巷,24.9896749,121.1945364
桃園市龍潭區梅龍路352巷,24.8757019,121.1945852
桃園市龍潭區高原里中原路二段366巷壯觀大地,24.837723,121.194705
桃園市中壢區聖德路二段375巷,25.0151233,121.1947234
桃園市中壢區聖德路(財神廟),25.0021027,121.1948125
桃園市平鎮區南平路二段425號,24.9211901,121.1949423
桃園市大園區圳頭里後館,25.081737,121.195036
桃園市中壢區五聖路,24.9847108,121.1950977
桃園市中壢區五聖路225號,24.9847108,121.1950977
桃園市中壢區聖溪二路29巷,25.0193032,121.1951067
桃園市龍潭區德龍國小(11鄰),24.8825914,121.1951975
桃園市大園區田心里21鄰新興路268巷,25.057783,121.195293
桃園市中壢區月桃路431巷,25.0068238,121.19546
桃園市大園區大園分局至文中街：田心里7鄰中正西路11號,25.063402,121.195741
桃園市大園區田心里13鄰華中街13巷,25.0620309,121.1958193
桃園市平鎮區延平路三段411巷175弄,24.9286655,121.1958709
桃園市中壢區聖溪二路216巷,25.0209146,121.1959145
桃園市大園區中山北路戶政事務所段：162號,25.0679111,121.1959582
桃園市龍潭區三和里楊銅路一段,24.8547978,121.1962494
桃園市龍潭區高原路365巷,24.8301867,121.1962856
桃園市龍潭區高原路367巷高原科技工業園區,24.8301867,121.1962856
桃園市龍潭區聖亭路349巷(文教花園新村),24.8783028,121.1963127
桃園市大園區仁德宮旁御品皇家社區：田心里30鄰華興路一段70巷,25.054872,121.196435
桃園市大園區仁壽宮前：大觀路14號,25.0651993,121.196475
桃園市平鎮區長安路15巷口,24.9556625,121.1965127
桃園市大園區長興街：田心里21鄰長興街22號,25.0592938,121.1966168
桃園市大園區山水儷園社區:圳頭里古亭路220巷,25.0922598,121.1967144
桃園市大園區圳頭里大埔橋頭社區,25.0831631,121.1968079
桃園市平鎮區南平路二段396巷12號,24.9220033,121.1968144
桃園市龍潭區聖亭路663巷(16鄰)445號,24.8878757,121.196838
桃園市大園區中華路郵局段：10號,25.0660149,121.1969032
桃園市中壢區五興路38號,24.9588532,121.1969288
桃園市龍潭區梅龍路梅龍三街,24.8735021,121.1969339
桃園市大園區新生北路：大圍里24~28鄰4號,25.0679911,121.1970111
桃園市平鎮區復旦路3段36巷內寬坪社區,24.9447274,121.1970339
桃園市平鎮區復旦路3段111巷62弄內德暘尊邸,24.9402804,121.1970379
桃園市平鎮區延平路三段411巷143弄,24.9281109,121.1971578
桃園市平鎮區民族路三段37號,24.9567578,121.1972314
桃園市龍潭區高原里中原路二段101社區,24.843589,121.1973964
桃園市龍潭區梅龍路梅龍二街,24.8734869,121.1974393
桃園市中壢區民族路三段86巷,24.9584026,121.1977079
桃園市龍潭區八德里33鄰池塘(徐家),24.8891193,121.1978815
桃園市中壢區中正路二段1號.河南路,24.9729284,121.1978878
桃園市中壢區中大路213巷,24.9674536,121.1979571
桃園市平鎮區平德路164巷,24.9277708,121.1979776
桃園市龍潭區楊銅路一段117巷,24.8504187,121.1980336
桃園市龍潭區聖亭路349巷八張犁34鄰(陳家),24.879385,121.1981038
桃園市平鎮區延平路三段428巷72弄18號,24.9348506,121.1981433
桃園市中壢區月桃路11巷12巷,25.0061554,121.1982198
桃園市大園區巨星社區：田心里24鄰和平西路54巷,25.0585979,121.1982199
桃園市大園區中正東路1段,25.0640382,121.1982501
桃園市中壢區中正路1467號,24.973083,121.198358
桃園市龍潭區高原里中原路一段552號水龍吟~里辦公處,24.846906,121.198527
桃園市龍潭區聖亭路八段448號、468號、466號、500號,24.8829138,121.1988033
桃園市龍潭區梅龍路梅龍一街,24.8730236,121.1988542
桃園市龍潭區聖亭路八段408巷(9鄰)名基社區,24.8819589,121.1988783
桃園市大園區和平二街116號,25.0627505,121.19888
桃園市龍潭區聖德里聖德街大庄,24.8876301,121.1988983
桃園市龍潭區聖德里聖德街大庄,24.8876301,121.1988983
桃園市中壢區中大路,24.9682278,121.1989126
桃園市大園區福忠宮：圳頭里9鄰25號,25.0895178,121.1991697
桃園市大園區照鏡34.35.36鄰：田心里36鄰57之5號,25.040354,121.199212
桃園市中壢區三民路一段27巷,24.9614601,121.1992612
桃園市平鎮區延平路三段411巷23號,24.9318346,121.1992696
桃園市平鎮區復旦路二段186巷內文化哲園,24.947165,121.199339
桃園市大園區民生路：19鄰,25.0681859,121.1993773
桃園市大園區國際路新街溪橋,25.0728134,121.1994428
桃園市大園區中華路：117號,25.06772,121.199471
桃園市平鎮區民族路二段309巷59號,24.9552307,121.1996336
桃園市龍潭區竹龍路416號、510之1號,24.8654423,121.1997631
桃園市平鎮區頂好街6號,24.896205,121.199779
桃園市大園區中華路139巷：內海里14鄰,25.068579,121.1998118
桃園市大園區新生路,25.0649171,121.1998473
桃園市大園區中華路102號,25.0677582,121.2000501
桃園市中壢區三民里5鄰,24.9767885,121.2000692
桃園市龍潭區梅龍路70號(濱湖皇家),24.87407,121.200074
桃園市平鎮區新光路二段8巷173弄,24.9308051,121.200083
桃園市平鎮區復旦路2段186巷,24.9469249,121.2004442
桃園市中壢區高鐵南路三段135巷36弄,24.9983377,121.200469
桃園市中壢區民溪三路,25.0181116,121.2005765
桃園市龍潭區凌雲里誠實路竹子窩,24.862561,121.200578
桃園市蘆竹區海港路下海湖海釣場及周邊,25.0994282,121.2006971
桃園市龍潭區高原里大庄三元宮,24.8355935,121.2007714
桃園市龍潭區中豐路上林段220巷3弄口築窩子,24.8617849,121.2008519
桃園市龍潭區竹龍路靶場,24.8681664,121.2008765
桃園市中壢區啟文路三段26號,24.9797517,121.2008883
桃園市龍潭區梅龍路八德里40鄰(廖家),24.8732193,121.2009418
桃園市中壢區啟文路二段158巷口,24.9855694,121.2010056
桃園市平鎮區工業西路89號,24.89483,121.201085
桃園市大園區消防隊週邊：大園里3鄰和平2街5號,25.0613649,121.2011437
桃園市龍潭區高原里高原路厚德安養中心,24.832668,121.2011931
桃園市平鎮區工業南路123巷,24.8957781,121.2012357
桃園市龍潭區德林路,24.8809159,121.2012469
桃園市中壢區中正路1095巷,24.967734,121.2013264
桃園市中壢區中正路1276號,24.971102,121.201476
桃園市龍潭區聖德里聖德街,24.8843487,121.2015024
桃園市龍潭區聖德里聖德街,24.8843487,121.2015024
桃園市平鎮區復旦路2段150巷205弄,24.9504047,121.2016697
桃園市平鎮區復旦路二段127號 凱旋門社區,24.9472359,121.2016698
桃園市龍潭區高原里中原路一段299號宜欣山莊,24.8520372,121.2017066
桃園市龍潭區高原里中原路一段299號宜欣山莊（返回）,24.8520372,121.2017066
桃園市平鎮區興華街口101巷2號 春虹大地大樓,24.945184,121.201725
桃園市平鎮區文化街48巷-金色別莊,24.955139,121.201818
桃園市平鎮區南平路二段98巷42號,24.9221232,121.2018647
桃園市中壢區民族路二段232巷口,24.9572521,121.2018708
桃園市平鎮區賦梅路50巷口翰林書苑,24.944026,121.201993
桃園市中壢區啟文路236巷：笆里活動中心,24.9950071,121.2020095
桃園市中壢區啟文路一段,24.9950071,121.2020095
桃園市龍潭區25鄰3之2號梅龍路(巫家)鄰長,24.873565,121.202026
桃園市平鎮區文化街8巷15號,24.9563948,121.2020288
桃園市龍潭區市立托兒所,24.874206,121.20204
桃園市中壢區民權路四段. 領航北路一段,25.0076007,121.2020575
桃園市平鎮區復旦路二段211巷25號(蘿蔓地),24.9464314,121.2020602
桃園市龍潭區上林里中原路一段56巷紅瓦厝,24.854242,121.202145
桃園市龍潭區聖亭路八德段42巷,24.8736173,121.2022269
桃園市龍潭區聖亭路八德段42巷,24.8736173,121.2022269
桃園市中壢區中豐北路二段721巷,24.9976879,121.2023112
桃園市平鎮區南平路二段32巷50號,24.9235557,121.2023128
桃園市中壢區中正路1211號,24.968433,121.2023889
桃園市中壢區民權路四段、永明路,25.0065241,121.2024153
桃園市平鎮區文化街198巷口,24.9522285,121.2026225
桃園市平鎮區新光路四段198巷28號,24.9161088,121.2026269
桃園市平鎮區文化街8巷14號-城市之光,24.956821,121.20264
桃園市平鎮區祥安街2巷社區,24.8923184,121.2027128
桃園市中壢區中正路1041巷,24.964938,121.2027211
桃園市平鎮區新光路五段153號,24.909756,121.202787
桃園市中壢區正光街20號巷口,24.9578133,121.202858
桃園市平鎮區文化街90巷,24.9540474,121.2028621
桃園市平鎮區文化街46巷-中央甲天下,24.955318,121.202894
桃園市中壢區義民路中正路口,24.964376,121.202896
桃園市平鎮區湧光路492號,24.889746,121.202997
桃園市中壢區民權路五段278號,25.0177904,121.2030159
桃園市龍潭區中豐路上林段220巷口,24.861939,121.2030951
桃園市平鎮區延平路三段104巷11號,24.9418918,121.2030996
桃園市平鎮區工業南路53巷27號,24.895434,121.203204
桃園市大園區忠孝一街、信義街、新生路169巷、92巷、108巷、中興街,25.0645686,121.2032082
桃園市大園區中山南路,25.0583724,121.2032695
桃園市平鎮區長沙街94巷41號,24.911413,121.2033987
桃園市新屋區好鄰居社區,24.9474244,121.2034142
桃園市龍潭區高原里大庄高楊北路~大庄,24.8409,121.203455
桃園市平鎮區文化街295號新天母社區大樓,24.9507274,121.2034783
桃園市中壢區志廣路263巷,24.9633376,121.2035496
桃園市平鎮區文化街267號,24.950992,121.203629
桃園市平鎮區復旦路二段117巷10號口,24.9477006,121.2037135
桃園市平鎮區自由街7巷2號,24.891074,121.203859
桃園市平鎮區廣德街192巷35號,24.952526,121.2039222
桃園市龍潭區聖亭路231巷219巷,24.8690339,121.2039719
桃園市龍潭區湧光路,24.8903065,121.203987
桃園市平鎮區開封街221號（天賜良緣社區）,24.9137526,121.2040261
桃園市平鎮區廣德街192巷33弄42號,24.9515436,121.2040539
桃園市中壢區中正路1044號,24.9659919,121.204092
桃園市平鎮區民族路二段193巷15弄,24.9562029,121.2041739
桃園市龍潭區中央街92巷,24.8842569,121.2041861
桃園市龍潭區中央街92巷,24.8842569,121.2041861
桃園市中壢區永順街、永順三街,25.0124884,121.2042375
桃園市平鎮區自由街129巷1號,24.893781,121.204342
桃園市中壢區志廣路263號,24.9637774,121.2044018
桃園市平鎮區湧安路2號,24.8945676,121.204415
桃園市平鎮區湧光路418號,24.8911969,121.204522
桃園市平鎮區延平路三段93號,24.9402366,121.2045619
桃園市龍潭區中豐路上林段至28號止,24.852064,121.2046032
桃園市龍潭區中豐路上林段觀光大池,24.852064,121.2046032
桃園市平鎮區自由街與湧安路口,24.8944561,121.2046328
桃園市平鎮區廣泰路201巷26號 蓮花池大門,24.9436851,121.2046333
桃園市平鎮區工業東路2號,24.8950149,121.204694
桃園市中壢區志廣路250號,24.9636176,121.2047694
桃園市中壢區永興路、永泰路,25.0110316,121.2047759
桃園市龍潭區工二路298巷80弄,24.8865158,121.204791
桃園市龍潭區工二路298巷80弄,24.8865158,121.204791
桃園市中壢區中正路965號,24.964509,121.204802
桃園市平鎮區自由街211巷6號,24.8954387,121.2048118
桃園市平鎮區廣德街20號-群都大廈,24.9564819,121.2048723
桃園市平鎮區新光路二段120號,24.9307594,121.2048752
桃園市龍潭區中豐路上林段278巷,24.8607496,121.2048757
桃園市中壢區永園路、永春路,25.0139968,121.2049092
桃園市平鎮區漢口街160號,24.9101228,121.2049285
桃園市中壢區中豐北路二段707號~399號,24.9937786,121.2049605
桃園市龍潭區聖亭路300巷,24.8718913,121.2049735
桃園市平鎮區復旦路二段23巷1號 義民廟大門,24.9473914,121.2049972
桃園市龍潭區中央街65巷,24.8848149,121.2050153
桃園市龍潭區中央街65巷,24.8848149,121.2050153
桃園市平鎮區新光路四段45巷35弄1號,24.9188224,121.205073
桃園市平鎮區崇義五街2巷2號,24.9444006,121.2050755
桃園市龍潭區中央街,24.8823242,121.2051156
桃園市龍潭區中央街,24.8823242,121.2051156
桃園市平鎮區新光路二段9巷21號,24.9334699,121.2051164
桃園市大園區水源路,25.0471629,121.2051185
桃園市中壢區民溪六路,25.023602,121.2051577
桃園市平鎮區廣泰路300巷口,24.9422419,121.2051651
桃園市平鎮區廣德街238巷1號,24.951428,121.2052364
桃園市平鎮區迪化街9號(剿世代大樓),24.9174649,121.2052508
桃園市中壢區正大與正明街口,24.9579679,121.2052902
桃園市中壢區仁慈街180巷,24.9721514,121.2053963
桃園市中壢區仁慈街*同慶路口,24.9721514,121.2053963
桃園市中壢區民生街62號,24.9721514,121.2053963
桃園市中壢區水雲居,24.9721514,121.2053963
桃園市平鎮區新興路口(一四)19:35,24.9296022,121.2053963
桃園市龍潭區25鄰6號,24.8444927,121.2053963
桃園市龍潭區大庭院新家坡,24.8444927,121.2053963
桃園市龍潭區峰墅社區,24.8444927,121.2053963
桃園市龍潭區長樁社區,24.8444927,121.2053963
桃園市龍潭區怪屋路口（下山）,24.8444927,121.2053963
桃園市平鎮區新光路69號前,24.9391859,121.2056462
桃園市平鎮區新光路三段安居巷39弄1號,24.9242216,121.205751
桃園市平鎮區延平路三段8號,24.942043,121.2057722
桃園市中壢區民權路三段75巷422號社區,24.9766097,121.2058293
桃園市平鎮區湧光路296號,24.8923549,121.20584
桃園市平鎮區天津街226號,24.9088001,121.2058803
桃園市平鎮區廣德街7巷口,24.956808,121.2059188
桃園市平鎮區延平路2段430巷12號前,24.9431672,121.2059346
桃園市平鎮區新光路三段148號,24.9264053,121.2059537
桃園市平鎮區延平路三段13號,24.94154,121.205972
桃園市平鎮區新光路三段129號,24.9271361,121.2059729
桃園市平鎮區南豐路190巷66號,24.9012952,121.2060722
桃園市平鎮區新光路三段273巷30號,24.9218859,121.2060877
桃園市龍潭區中央街179巷,24.8822759,121.2061436
桃園市龍潭區中央街179巷,24.8822759,121.2061436
桃園市平鎮區環南路66巷17號-教會,24.9554272,121.2061693
桃園市平鎮區延平路與大昌路2號,24.941899,121.206193
桃園市龍潭區中央街169巷、37弄、27弄、189巷2弄、179巷1-6衖,24.8826918,121.2062436
桃園市龍潭區中央街169巷、37弄、27弄、189巷2弄、179巷1-6衖,24.8826918,121.2062436
桃園市平鎮區上海路與南安路路口（頂好超市）,24.9147643,121.2063141
桃園市龍潭區工二路一段187號,24.8901634,121.2063162
桃園市平鎮區上海路212號（鼎藏悅華）,24.9154967,121.2063716
